step	sps
311	0.023567947116775463
312	0.023512996267512312
313	0.023452995367323502
314	0.02338308814675469
315	0.023312280694109587
316	0.023242346529729185
317	0.02317360669105804
318	0.02311171381132009
319	0.023051167646349974
320	0.02298308271268941
321	0.022925030384941737
322	0.022872093413154753
323	0.022821078993819407
324	0.02276870636110679
325	0.022715516499974806
326	0.022641658505544972
327	0.022586478388716642
328	0.022529986775200978
329	0.02246606100399345
330	0.02241213338512651
331	0.022340290616847204
332	0.022280238719332483
333	0.022219116856874003
334	0.022150698478566443
335	0.02207546929590836
336	0.02200086916542547
337	0.021938479202722856
338	0.02187902532303195
339	0.021812340918029447
340	0.021745573138140052
341	0.021687777727828147
342	0.021624121387183254
343	0.021569525717781812
344	0.0215172233581331
345	0.021468442085632564
346	0.021369810310876005
347	0.021316040179663202
348	0.02126454123158571
349	0.021205310563466723
350	0.02102090978368681
351	0.020748739025441023
352	0.02065209782360047
353	0.020587753062587942
354	0.020524871698999136
355	0.02046647413895625
356	0.020409984187058302
357	0.02035463591665477
358	0.02030144070053229
359	0.02024512863128397
360	0.020183112913367857
361	0.02012650902187913
362	0.0200723979112226
363	0.020011381041661357
364	0.019947036040102756
365	0.019890478085392765
366	0.019839603746781488
367	0.019788654372219824
368	0.01973838121390171
369	0.019686717656075714
370	0.01963455697269322
371	0.01958698607571767
372	0.019527029474366183
373	0.019477154686450962
374	0.01943586526922575
375	0.0193961924750466
376	0.019351654626256088
377	0.01928111619954507
378	0.01923656655971807
379	0.018980080080358206
380	0.01892786327105495
381	0.018871240988190156
382	0.01881327248082995
383	0.018763759960081988
384	0.01871595974759257
385	0.018672569240194014
386	0.018623979986951193
387	0.01857650622467601
388	0.018531910542762615
389	0.018483569691926126
390	0.018433616784805765
391	0.01838807612064406
392	0.018338875325415473
393	0.01829611472910598
394	0.01825940581069088
395	0.018209817921444632
396	0.01816475366927631
397	0.018117041122810575
398	0.018069209430471796
399	0.01801493413980786
400	0.01796813384938209
401	0.01792508487525791
402	0.017886007753615134
403	0.017837468491602577
404	0.0177957971749637
405	0.017749656264986428
406	0.01770269759343234
407	0.01765818868406856
408	0.017608340223555976
409	0.017570635842972915
410	0.0175273622871448
411	0.01749069058328981
412	0.017446083343258523
413	0.017399383792012602
414	0.0173560076130826
415	0.017278933613274063
416	0.0170502210014343
417	0.016974031318961996
418	0.016910549050326597
419	0.016860168772206682
420	0.016809880623830615
421	0.016763949881788948
422	0.016717935604652494
423	0.01666617858514717
424	0.016616132630293413
425	0.016563554691276752
426	0.01651762546075233
427	0.016473587034239307
428	0.016420806017957555
429	0.01635413160618771
430	0.016299727480070754
431	0.016249035511045257
432	0.016045106234450282
433	0.01600885212380181
434	0.015973929815799624
435	0.01593941418598757
436	0.01590082528665766
437	0.015866137874590416
438	0.01582798472202241
439	0.0157956724704099
440	0.015766418072006516
441	0.015732150216351836
442	0.01570353209364144
443	0.015672394264975593
444	0.015639164974758934
445	0.01560088714334285
446	0.015560779453216628
447	0.015523639914683314
448	0.015489677740374186
449	0.015458141555613553
450	0.01542746323079712
451	0.015392463216000424
452	0.015359985300014069
453	0.015329175259068772
454	0.015289083233535918
455	0.01524397437447574
456	0.015211757321147643
457	0.015180741351229394
458	0.015151060111906419
459	0.015119433770157292
460	0.015089586830791962
461	0.015008418955334168
462	0.014974659136446652
463	0.014795121084985517
464	0.014765044947062543
465	0.014739846939857578
466	0.014714350054204803
467	0.014688493844125095
468	0.014663320152672485
469	0.014638098803041746
470	0.01461047812065658
471	0.014582211672614207
472	0.014554066152819062
473	0.014526083807489243
474	0.014496750652680641
475	0.014467796426077224
476	0.014437777597488839
477	0.014409757561308053
478	0.014380791770674417
479	0.014353817524054428
480	0.014326369377997543
481	0.01428975414123787
482	0.014258490739905568
483	0.014229214373401437
484	0.0141972849765393
485	0.01415592971039327
486	0.01409831630640774
487	0.014067042158368315
488	0.014037429998454289
489	0.013988290088464986
490	0.013956798148976877
491	0.013811133991310325
492	0.013780985815405792
493	0.013730025627327162
494	0.013700982066433436
495	0.013673944400894643
496	0.013651140796592109
497	0.013626635595944191
498	0.01360179858911836
499	0.01357459164323717
500	0.013548451690406206
501	0.01352417272917771
502	0.01349925311316834
503	0.013471258011409045
504	0.013447909554543863
505	0.01342339576371885
506	0.013398781691148828
507	0.013374006583258623
508	0.013349744159270498
509	0.013326347918550703
510	0.013299988866426728
511	0.013272471511228593
512	0.013243512828844733
513	0.013219371156283107
514	0.013191268448494824
515	0.013149334494704724
516	0.01312800871431273
517	0.013056489451801325
518	0.012961930861127341
519	0.012940418547832878
520	0.012919420144400371
521	0.012898227949138353
522	0.012874352252384088
523	0.012852651864234574
524	0.01282981283121685
525	0.012801963426128979
526	0.012778113074844505
527	0.012754454244028211
528	0.012730226370512972
529	0.012706310426449157
530	0.012680611738635134
531	0.012656545159835072
532	0.012630329743829345
533	0.01260553791951696
534	0.012573352505236973
535	0.012531032934691828
536	0.012505649869103005
537	0.012476603453363957
538	0.012452759875643295
539	0.012421914644921999
540	0.012300406822158133
541	0.01227043078020598
542	0.012237462328000295
543	0.012207977968135343
544	0.012170716604192527
545	0.012138340145514317
546	0.012108934623874369
547	0.012081674020269361
548	0.012045063064243489
549	0.0119868359557352
550	0.011900022486121228
551	0.011871875282269182
552	0.011841361724978525
553	0.011816081346555887
554	0.011792592719217518
555	0.011768547639037095
556	0.011745923453214749
557	0.011726244948640966
558	0.011707800323808033
559	0.011688599986069447
560	0.011669528786307063
561	0.01165097749213464
562	0.011632598777886877
563	0.011615701591002595
564	0.011598509200178264
565	0.011579365695469312
566	0.011564034330881316
567	0.011548858114523322
568	0.011535264807987075
569	0.0115190414602322
570	0.011502990184952646
571	0.011485030559946856
572	0.011466456153343315
573	0.011434657225723073
574	0.011409508275198862
575	0.01130419167263795
576	0.011286873317226692
577	0.011267983892539444
578	0.011247977599171016
579	0.01122905539071717
580	0.011210763764152901
581	0.011194412965442511
582	0.01117718016969679
583	0.0111569239204516
584	0.011124617969411199
585	0.011104905746755576
586	0.011088960765151153
587	0.011071764058369763
588	0.011054043280173828
589	0.0110337031022917
590	0.011007991674131298
591	0.010991716227266702
592	0.01097495592961365
593	0.010959064058622155
594	0.010944395481348538
595	0.010931063744730761
596	0.010911895347221224
597	0.010894951895104461
598	0.010875816537910117
599	0.010858021962555453
600	0.010842165115364554
601	0.010825470937024517
602	0.010806352797883627
603	0.010772584312490873
604	0.010751690870513001
605	0.010708748893972246
606	0.01064533263128976
607	0.010628226514006628
608	0.01060884707951489
609	0.010582985944789713
610	0.010561196594242329
611	0.01054412208478355
612	0.01052770915733596
613	0.010512772938011273
614	0.0104948224891158
615	0.010475853744613116
616	0.010454587061166833
617	0.01043455134365313
618	0.010418082288245948
619	0.010402094136493708
620	0.01038612694875857
621	0.010370056868246802
622	0.010353599102922946
623	0.010336453266077687
624	0.01032039623945326
625	0.01030485403663459
626	0.01028499580202001
627	0.010258665938212317
628	0.010215604383530828
629	0.010147617929588688
630	0.01013055202383965
631	0.010112617436584965
632	0.010095576736175001
633	0.010079318341803256
634	0.010062637489503342
635	0.010046465703898734
636	0.010031563411316669
637	0.010016546713760384
638	0.009998212013510472
639	0.009981501553520962
640	0.00996351979350508
641	0.009946550580194977
642	0.0099326408078489
643	0.00984708265047724
644	0.00982614314590236
645	0.009809421020425785
646	0.009793426745937115
647	0.009779767735692604
648	0.009766122509851276
649	0.009750285393694009
650	0.009734356797597822
651	0.009709827803615248
652	0.009688320313327043
653	0.009671347683178795
654	0.009648287310673331
655	0.009631656066944702
656	0.00959655433531828
657	0.009543375329886125
658	0.009529579849670254
659	0.009514967124518926
660	0.009499675018699232
661	0.009484864761352884
662	0.009469363009541714
663	0.00945434384206892
664	0.009438057345917477
665	0.00942219188409472
666	0.00940767041630038
667	0.00939427834858926
668	0.009378903414461855
669	0.009363357756047725
670	0.009348219752675668
671	0.009324285691048146
672	0.00930879697209135
673	0.009280052271095206
674	0.009228007433257074
675	0.00921650073095463
676	0.009204269850193876
677	0.009188834485077775
678	0.009174096570311572
679	0.00914910199848847
680	0.009134562339324534
681	0.009117957723764013
682	0.009102891051610969
683	0.009087139129175758
684	0.009071564036849803
685	0.009057214294498604
686	0.009042627012606464
687	0.009029492559750866
688	0.009014820195087418
689	0.008999771039588798
690	0.008974038501307858
691	0.008924322268287144
692	0.008908428031371434
693	0.00889621888341863
694	0.008884332841041969
695	0.00886926320952563
696	0.008858270863712794
697	0.008847603739041069
698	0.008836603211195327
699	0.008825422981185944
700	0.008815959040214351
701	0.00880627267540091
702	0.008796522726955518
703	0.008786090671698934
704	0.00877492215791823
705	0.008763391106151224
706	0.008750839497591088
707	0.008739600384502878
708	0.008727970321042068
709	0.008712705501991937
710	0.008653795140594646
711	0.008641793307271143
712	0.008629996528252186
713	0.008618323270529804
714	0.008607144977478567
715	0.008595576203408417
716	0.008582943047990253
717	0.008569663181808478
718	0.008555913986919584
719	0.008543683545669084
720	0.008528831785655059
721	0.008517004638502954
722	0.008503169708930553
723	0.008491459100057629
724	0.008478016706372502
725	0.008464751794432632
726	0.00845299377736267
727	0.008440878545555523
728	0.008424574818232534
729	0.008393446267805936
730	0.00834724635923146
731	0.008332781447431346
732	0.008316471838088323
733	0.008300445482344912
734	0.008286071641880399
735	0.008270955429006839
736	0.008256673865207205
737	0.008240823612546539
738	0.008186200348860266
739	0.008171042472986839
740	0.008149429560584587
741	0.008133867345401176
742	0.008105058901130368
743	0.008090381864695389
744	0.008077291543123298
745	0.008020050094642543
746	0.008008263073109933
747	0.007995657342135505
748	0.007984480786821508
749	0.007974719014533371
750	0.007964559043006933
751	0.0079545314915046
752	0.007944507714833566
753	0.007934196928566206
754	0.007922315274305423
755	0.007911047387554927
756	0.007901843757075101
757	0.00789023209423931
758	0.0078731023423284
759	0.007847520680053299
760	0.0078075557272530745
761	0.007796046923038827
762	0.007784334435994523
763	0.007775138860839008
764	0.007766179742801103
765	0.007755608869457691
766	0.007743321450694853
767	0.007732510899123464
768	0.007723348225277989
769	0.0077143558489305404
770	0.007705077435807418
771	0.00769589494001326
772	0.007687489549831723
773	0.007679030110000706
774	0.007667668630108733
775	0.007658601431009125
776	0.007640441553234507
777	0.00760033388380056
778	0.007577174586784418
779	0.007566604433961747
780	0.007557431128922645
781	0.007548786250078666
782	0.007539162277982843
783	0.007530225542095649
784	0.007520110660466289
785	0.007510402070637883
786	0.007501288960331212
787	0.00749077107094582
788	0.007479471853602486
789	0.007470923812290567
790	0.007462398686109528
791	0.007453091961730973
792	0.007439199729388837
793	0.00741839487336997
794	0.007388214069975475
795	0.007380423532088555
796	0.007371460333546847
797	0.007362829337042722
798	0.007354494976580323
799	0.007345684287361438
800	0.007336546934782664
801	0.007326529120743752
802	0.007316802038859667
803	0.0073077496086965425
804	0.0072986395992957935
805	0.007288636017307487
806	0.007279892412030083
807	0.0072715061693547165
808	0.007261830298994441
809	0.0072528871233283375
810	0.0072425680233676034
811	0.007224427400858178
812	0.007186606028261875
813	0.007177010372064569
814	0.007167032382387591
815	0.007155305345843403
816	0.007141149975214566
817	0.007125425167121071
818	0.007116551600814607
819	0.007108343947100576
820	0.007093733794122006
821	0.007086224110477533
822	0.007078841560219073
823	0.007071534787296688
824	0.007062462614093442
825	0.007051120377292125
826	0.0070075469653392616
827	0.0070001387292221995
828	0.006992901479016842
829	0.006984533167956549
830	0.00697560870801078
831	0.006967119393837969
832	0.0069596236152589
833	0.0069519229958187245
834	0.006944127027427201
835	0.006935079500128584
836	0.006926448801757455
837	0.006918214142286854
838	0.006907757829719378
839	0.006898493423137445
840	0.006879202816110672
841	0.006848529616558339
842	0.006839557328643426
843	0.006830563890253464
844	0.006823462082784728
845	0.006816710474915311
846	0.00680905215631411
847	0.00680223181884029
848	0.00679560124584057
849	0.006789157356824528
850	0.0067822101731208955
851	0.0067751383212878305
852	0.0067679461636092775
853	0.006760613296050979
854	0.00675421951639522
855	0.006746156113701164
856	0.006737919829150304
857	0.006730117273998852
858	0.006708559152528362
859	0.006682534150404739
860	0.0066743590532054135
861	0.0066667764575813245
862	0.00665905183971893
863	0.006651587940497177
864	0.006644236143077998
865	0.00663550845719608
866	0.006627163722927421
867	0.006618066899893751
868	0.006610504253505465
869	0.006603070108396432
870	0.006595435299541166
871	0.006588391462919301
872	0.0065816064012062525
873	0.006574730990215226
874	0.006567733259131574
875	0.006557099226738752
876	0.0065194907172631674
877	0.00651197901174538
878	0.006504497830449715
879	0.006497396031952956
880	0.006490397422610754
881	0.006483528566017344
882	0.006476429977173922
883	0.006468845988464882
884	0.006461888516400496
885	0.00645534894354436
886	0.006448398747258872
887	0.006441510886597606
888	0.00643449754100119
889	0.006427771915530125
890	0.006421015687671623
891	0.006411129662790263
892	0.006378884069689297
893	0.006371166795474707
894	0.006363705013952679
895	0.006356285985465861
896	0.006349750516416135
897	0.006340783539019323
898	0.0063301728500622925
899	0.006322653149816004
900	0.006315230766123533
901	0.006308577245226186
902	0.006300206738301334
903	0.006293825537201199
904	0.006286683969942278
905	0.006278910770813923
906	0.006271398596644958
907	0.006238322491798665
908	0.006230147893228697
909	0.00621626694118423
910	0.006208754851426087
911	0.006200911245828292
912	0.00619367040595483
913	0.006185759619191769
914	0.006178535069597795
915	0.0061715247230282435
916	0.006165217372821923
917	0.006159196858882203
918	0.006153252824740931
919	0.006144869186945815
920	0.006130189757056513
921	0.006110077796804922
922	0.006103563572445196
923	0.006097019945702224
924	0.0060904924661538224
925	0.0060833830710063565
926	0.006076960250441402
927	0.006070443341322243
928	0.0060644648894313535
929	0.006058751228353834
930	0.0060522871454862445
931	0.006046434476432908
932	0.006041174313578147
933	0.006035289515575071
934	0.006029938611623219
935	0.006024523589666592
936	0.006018315434093318
937	0.006009630225883449
938	0.00597281866986815
939	0.005966696261412068
940	0.005960351949444554
941	0.0059538813469218865
942	0.0059474725364448075
943	0.005941529024255901
944	0.005936090034895623
945	0.005931285720962018
946	0.00592651757389387
947	0.005920695714043896
948	0.005915150595750348
949	0.005909159251926652
950	0.005903329610967811
951	0.0058978286107882905
952	0.005891682282367693
953	0.005885450135194876
954	0.005877374128003966
955	0.005870745683509064
956	0.0058397676357518115
957	0.005831978005397876
958	0.005826257553806975
959	0.005820585840858024
960	0.0058151524529986105
961	0.005810738292864877
962	0.005805938910468203
963	0.0058007437635391014
964	0.005795881283456757
965	0.005790798419180224
966	0.005785758900302794
967	0.005780504363471086
968	0.005774691207070313
969	0.005769442467832225
970	0.005764811926409887
971	0.0057599331107377125
972	0.005755373428341541
973	0.00575083402473051
974	0.00574457651505244
975	0.005739517791252513
976	0.005734163229456543
977	0.005728907524041905
978	0.005722911421866268
979	0.005716607043828212
980	0.0057035776979095145
981	0.005681211640006071
982	0.005673749256087947
983	0.005666547391382139
984	0.005659723327732516
985	0.005653794215852273
986	0.005648719420650284
987	0.005643705388751782
988	0.005638516709492336
989	0.005633542149154295
990	0.005628136118293934
991	0.005620598389750684
992	0.005607374548656946
993	0.005584960692429539
994	0.005579778131747697
995	0.005574837763344259
996	0.005570461650888399
997	0.005565532345918809
998	0.0055607808685445665
999	0.005555197494532692
1000	0.005550080934137157
1001	0.005544944885808267
1002	0.005539177208182443
1003	0.0055333676646391735
1004	0.005527961762889167
1005	0.005521875528939792
1006	0.005515552586969683
1007	0.005509070440127943
1008	0.005477847717535458
1009	0.005472432081145656
1010	0.005466985106807833
1011	0.005461557811893086
1012	0.005456655246162528
1013	0.0054519112664546815
1014	0.0054465087803583865
1015	0.005441731987973819
1016	0.00543670365703775
1017	0.005431195966365718
1018	0.005426277173469134
1019	0.005421973911574904
1020	0.005417162530685811
1021	0.005412939839804106
1022	0.005408765994406857
1023	0.005404052132820464
1024	0.005398904743312825
1025	0.005392737564060812
1026	0.005387703497126193
1027	0.005365138241935837
1028	0.0053596551343332395
1029	0.005354923377838884
1030	0.005349472778795684
1031	0.005343988087618107
1032	0.0053391612550878365
1033	0.005333779734355081
1034	0.005328790135086003
1035	0.005323893697042767
1036	0.0053189727453879735
1037	0.005314018816392714
1038	0.005309078743581354
1039	0.0053041962836101915
1040	0.005299387534890397
1041	0.005294627431682321
1042	0.00528866706481786
1043	0.005278014150196093
1044	0.0052608144782373065
1045	0.005256515539292458
1046	0.005252620498847717
1047	0.005248181253486413
1048	0.005243483793713201
1049	0.005239103431584618
1050	0.005234617823179883
1051	0.005229724666823541
1052	0.005224729915242039
1053	0.005219889408168015
1054	0.005215087721918056
1055	0.005209797292263385
1056	0.005204319976782226
1057	0.00519874950504526
1058	0.005193390410533548
1059	0.005188286822620526
1060	0.005162096741391356
1061	0.005157374242080785
1062	0.005151795856433816
1063	0.005142684385848128
1064	0.005135032255312635
1065	0.005130083394334989
1066	0.005125031276737292
1067	0.00511770808266358
1068	0.005092111873267012
1069	0.00508691221921164
1070	0.0050825199394593365
1071	0.005078471007909896
1072	0.0050745742780994255
1073	0.005070118843868852
1074	0.005065571516181451
1075	0.00506114196477847
1076	0.00505648108579803
1077	0.005051898052344058
1078	0.005047163078534201
1079	0.005042875431531212
1080	0.005038447475131905
1081	0.005033627058107254
1082	0.0050107087295904115
1083	0.0050065202095880175
1084	0.005001752299037755
1085	0.0049970131488288
1086	0.0049930240462537365
1087	0.004988416336957415
1088	0.004980427797120461
1089	0.0049762977041475035
1090	0.00497203418659952
1091	0.004967772561174777
1092	0.0049641172471086865
1093	0.004960164757682092
1094	0.0049563602134292725
1095	0.004952658595591989
1096	0.00494842129011946
1097	0.0049451186205646085
1098	0.0049412988790720775
1099	0.0049358877709899
1100	0.004915624902008131
1101	0.004911773268761804
1102	0.004907991960046805
1103	0.004903935860466503
1104	0.0048994626103100085
1105	0.004895298879490229
1106	0.004890931492156019
1107	0.004884334178990112
1108	0.004880044903770116
1109	0.004875910821028129
1110	0.004871881758498254
1111	0.004866829823607205
1112	0.0048620718991536005
1113	0.004858077712684975
1114	0.00485302768975656
1115	0.0048425956053545095
1116	0.004827051467123829
1117	0.0048232732594414894
1118	0.0048196338912696295
1119	0.004816311328363958
1120	0.004812459781181909
1121	0.004807761138375698
1122	0.004803485614638232
1123	0.004799524258582517
1124	0.004795194075711715
1125	0.0047907244389798105
1126	0.0047868230563244095
1127	0.004782373933517121
1128	0.0047780620435099235
1129	0.004774306853416076
1130	0.00477023223070371
1131	0.004766190098981832
1132	0.004755985739912153
1133	0.004741356931289465
1134	0.004737452294424413
1135	0.0047331336841227945
1136	0.004728845268509464
1137	0.0047234271456444935
1138	0.004717747634630189
1139	0.004712849996702031
1140	0.004709435304831117
1141	0.004705896302366852
1142	0.00470253349588554
1143	0.004698843237045221
1144	0.0046951549497156585
1145	0.0046917606571083344
1146	0.0046801709956079554
1147	0.004666221058166406
1148	0.004661152397024089
1149	0.004656995927848833
1150	0.00464955963359115
1151	0.00464395880853764
1152	0.004639616585097024
1153	0.0046341629185637
1154	0.004625400794489437
1155	0.004611483369415135
1156	0.0046075639029632435
1157	0.004603448923736937
1158	0.004599714768826049
1159	0.004595640836286229
1160	0.004591858750473802
1161	0.004588389219435179
1162	0.004584957119295845
1163	0.0045814384439859055
1164	0.004577851685963223
1165	0.004574705272687949
1166	0.0045714246053924715
1167	0.0045679909330144115
1168	0.0045647170884467545
1169	0.004561604697634637
1170	0.004558104889003992
1171	0.004554323633946381
1172	0.004545587246016191
1173	0.004531718174894734
1174	0.004528060243165574
1175	0.004524193187638991
1176	0.004520846613480501
1177	0.004517444648991374
1178	0.004514008202081654
1179	0.004510696843397292
1180	0.004507266940931569
1181	0.004503577893965412
1182	0.004499786954178136
1183	0.004495966096535447
1184	0.0044922425488509434
1185	0.004488235254921295
1186	0.004484599666024613
1187	0.00448118737037664
1188	0.004471564678029681
1189	0.004458148289832648
1190	0.004454875636608854
1191	0.004451569151157215
1192	0.004448053424796217
1193	0.004444424655201805
1194	0.00444051348794231
1195	0.004437157435861804
1196	0.004433878896048276
1197	0.0044298211843122135
1198	0.0044261744278278545
1199	0.0044224026111177915
1200	0.0044185944246154345
1201	0.004415225963850104
1202	0.004411570726042371
1203	0.004408535207801658
1204	0.004405857439597851
1205	0.004403476117088741
1206	0.004401138953612252
1207	0.004398472102096218
1208	0.004393620708906438
1209	0.004390865911756209
1210	0.004388476068908858
1211	0.004385631209449856
1212	0.004383092878913992
1213	0.004380523419171489
1214	0.004377507920066725
1215	0.004373546143742632
1216	0.004367976246896382
1217	0.004353703851657702
1218	0.004349834706231384
1219	0.00434721398273789
1220	0.004344002100347817
1221	0.004341086384299196
1222	0.004337921654415116
1223	0.004335487892935492
1224	0.0043326908744210765
1225	0.0043299460729748305
1226	0.004326932918490114
1227	0.004323478201137089
1228	0.004320346510598055
1229	0.004317236386535241
1230	0.004312140248132402
1231	0.004308838684534573
1232	0.0043052751358983645
1233	0.004301025888703613
1234	0.004285192075452313
1235	0.004282089598721584
1236	0.004279071346442401
1237	0.004275947749055088
1238	0.004272292090282219
1239	0.004269014742026773
1240	0.004265426762333858
1241	0.004261980690346851
1242	0.004258898176277326
