step	max_reward
436	11.037550687441762
437	11.0360570570327
438	11.036297296709927
439	11.03491302986873
440	11.03447389865173
441	11.032534179971583
442	11.032243436875532
443	11.0298136052951
444	11.024991381330368
445	11.026191649850167
446	11.025360674720526
447	11.023527378561587
448	11.022571689165085
449	11.018780705001014
450	11.016201454119463
451	11.014530691737399
452	11.011327053269858
453	11.010500955614052
454	11.010483815815734
455	11.009520770537653
456	11.01009519096544
457	11.011560637233758
458	11.012262769515424
459	11.008850931849729
460	11.008879092075395
461	11.006691424399621
462	11.004554318700578
463	11.005702464506241
464	11.005825793938454
465	11.005027107000403
466	11.002832107463439
467	11.006822427392802
468	11.00606663214661
469	11.005754890320253
470	11.006185207074324
471	11.007262936724288
472	11.008029022355869
473	11.007047752646006
474	11.008163226649092
475	11.00389145375799
476	11.00479382686107
477	11.005774618653833
478	11.003848755615024
479	11.004959452865297
480	11.001884020736236
481	11.001596147799317
482	11.000028176453917
483	10.997029218806295
484	10.998057776808775
485	10.996127406536377
486	10.997609680455984
487	11.001274798969815
488	11.001992311413655
489	11.000826533175738
490	11.001876000588034
491	10.999760196860054
492	10.994700326750184
493	10.991280899316994
494	10.990066815864276
495	10.988478883324293
496	10.992132257456435
497	10.996027848612112
498	10.99314013481336
499	10.994971506252082
500	10.995966995623146
501	10.993941046068826
502	10.994411938913185
503	10.99114073764135
504	10.990844282071647
505	10.985126862034392
506	10.98794404099755
507	10.985434927411362
508	10.984860542319778
509	10.983853985099048
510	10.982856162670744
511	10.983936003039167
512	10.98129536289379
513	10.984084458450148
514	10.984718768257135
515	10.985543639950155
516	10.984591118620617
517	10.9828481351765
518	10.984673735750851
519	10.983844568215828
520	10.982499105335993
521	10.979838463703112
522	10.979970098246692
523	10.9773190704428
524	10.9765255891809
525	10.97584555134136
526	10.977255514254496
527	10.981951358490576
528	10.980517035543036
529	10.980332561373421
530	10.981799406060018
531	10.979150492318945
532	10.979315346585174
533	10.97916812395141
534	10.976534661962843
535	10.975937592896305
536	10.976334602620824
537	10.976236071029785
538	10.978789235787103
539	10.978460768525824
540	10.97627723260743
541	10.97248526424435
542	10.972548620374123
543	10.973543541324998
544	10.97415623690451
545	10.972527024235873
546	10.97143368674291
547	10.970297938488736
548	10.971928216199187
549	10.971502178547027
550	10.969224206581476
551	10.96869660836993
552	10.969137719369987
553	10.969750239698264
554	10.967712188729697
555	10.964138919974953
556	10.962116905148553
557	10.963367881727383
558	10.963087093208474
559	10.966665922431488
560	10.96459222876205
561	10.96483717278266
562	10.964250570530034
563	10.964466329967998
564	10.962310421232695
565	10.961448756754173
566	10.962788633575533
567	10.963981085539258
568	10.964126551846464
569	10.961720778670665
570	10.961216733765006
571	10.961927588562132
572	10.957300629516318
573	10.957388484348582
574	10.957218432430688
575	10.95563324835098
576	10.954726363047179
577	10.953323654377565
578	10.950974720851473
579	10.950465303220318
580	10.944910052857745
581	10.94444918172369
582	10.945213020413703
583	10.943950860238632
584	10.943526009328787
585	10.941011652769497
586	10.940914224255373
587	10.939910497611091
588	10.938423621987198
589	10.936811306080948
590	10.937822322940352
591	10.941210989073076
592	10.938189858437438
593	10.936649229161386
594	10.9357057326792
595	10.935832308478423
596	10.933456273261346
597	10.93156464509441
598	10.931511375548908
599	10.932484466088695
600	10.931750633790587
601	10.92872989860297
602	10.930006851628535
603	10.926008370770209
604	10.92559660151342
605	10.926406237627731
606	10.92274515977198
607	10.922673638198702
608	10.923308509247963
609	10.923269529200388
610	10.92348389531927
611	10.923750092003392
612	10.92465347675457
613	10.923920361107498
614	10.921072415733951
615	10.919950292656692
616	10.919586822299912
617	10.918765116968645
618	10.918314018250769
619	10.915468561346977
620	10.917320596729397
621	10.916185661369196
622	10.913747997738422
623	10.910988971126963
624	10.913135283293917
625	10.913377153017374
626	10.914390319103777
627	10.913271177078979
628	10.91623164775012
629	10.918470610199558
630	10.919795121204055
631	10.918180010319448
632	10.917860947173779
633	10.919118604961815
634	10.91719365956692
635	10.915221310013436
636	10.915810384153652
637	10.91514865721408
638	10.914773486642813
639	10.915076462645995
640	10.916475680402216
641	10.916542138265607
642	10.915509186865101
643	10.918998778647605
644	10.918191681892143
645	10.919109844480458
646	10.918362807169771
647	10.91635716995401
648	10.916868067792707
649	10.913185586656569
650	10.909739252553452
651	10.906731123594836
652	10.903698760566296
653	10.902891019982588
654	10.905604319290001
655	10.90588552566569
656	10.904305812790977
657	10.90263699845903
658	10.90292105154622
659	10.900917715972431
660	10.902818300644583
661	10.90239120759533
662	10.899671054210968
663	10.899338644979979
664	10.89800560952051
665	10.8988503362338
666	10.898798648439886
667	10.897461352527896
668	10.895916911952026
669	10.89234090357296
670	10.892296876763766
671	10.888380257140248
672	10.888975317394634
673	10.886401940527382
674	10.884799334458279
675	10.883168012595004
676	10.880614222874426
677	10.8802654305996
678	10.881106094523707
679	10.880261363888915
680	10.880890290427187
681	10.881171167250942
682	10.879508583261254
683	10.879369039530129
684	10.878394160195722
685	10.87907191892285
686	10.878541221998494
687	10.881826955526455
688	10.882009955504138
689	10.879234992198276
690	10.87813114127489
691	10.877926837193753
692	10.878874964148435
693	10.87797219745153
694	10.87832795704561
695	10.876703462257082
696	10.877000314861695
697	10.877647528723884
698	10.875872275371002
699	10.87497925028318
700	10.87282087442964
701	10.872967859336208
702	10.872236225601629
703	10.872194448137307
704	10.870733470613365
705	10.871091423133636
706	10.873543712030223
707	10.874361478297907
708	10.875003438143866
709	10.874302420994722
710	10.873708313961307
711	10.873200372652365
712	10.873151752825999
713	10.87495234651123
714	10.8743594105662
715	10.872832551077588
716	10.874008802367166
717	10.871616494671489
718	10.870589558739624
719	10.873228706531073
720	10.872056337514675
721	10.871871329805359
722	10.870422864019986
723	10.872769027893936
724	10.875103936554986
725	10.874521034489206
726	10.876520602734058
727	10.878109654539445
728	10.876637489894716
729	10.876061439035649
730	10.874574198022682
731	10.87658433007009
732	10.875041492351182
733	10.87280176401872
734	10.872981342969972
735	10.872415124687869
736	10.874186558803887
737	10.872998768083313
738	10.870908092928003
739	10.87034196726733
740	10.86805255013171
741	10.869150619858267
742	10.867224648201121
743	10.866717566516487
744	10.866462620222874
745	10.867523261601573
746	10.866473155289448
747	10.865948484834078
748	10.86618712157109
749	10.867570194800221
750	10.86587916909284
751	10.866416747677034
752	10.86464002830707
753	10.861741153705722
754	10.860093964839015
755	10.858922820133582
756	10.857906209848874
757	10.857054868962864
758	10.856014378259047
759	10.857998444639906
760	10.856272236286106
761	10.855165150270679
762	10.855128810745004
763	10.853663583796969
764	10.854156552544367
765	10.852429026193462
766	10.851938104944265
767	10.851236659491024
768	10.85106143188396
769	10.8502309061337
770	10.851589205999497
771	10.851025717599052
772	10.84975128089541
773	10.849082149484971
774	10.846881030019805
775	10.844989984496738
776	10.841703585590261
777	10.842332836875785
778	10.84337772154266
779	10.843114877908436
780	10.843213279372826
781	10.84352130776844
782	10.842391486467362
783	10.84154552709942
784	10.842404479032227
785	10.842642486778237
786	10.843261044890097
787	10.840608999721162
788	10.840921628186532
789	10.84019830210459
790	10.83821071220939
791	10.839063942911125
792	10.837924612582075
793	10.836794478110754
794	10.834964750247211
795	10.837394230762518
796	10.837178717273964
797	10.837260919424443
798	10.836478159074884
799	10.836948184241848
800	10.835840119169903
801	10.83678068986757
802	10.836791088003
803	10.835809684313068
804	10.835888713468872
805	10.835173321258267
806	10.835737455089582
807	10.833657960991717
808	10.833998663182783
809	10.834123272883733
810	10.83074056536929
811	10.833356120290482
812	10.832406543994875
813	10.832259984454017
814	10.832321563704728
815	10.834992966293155
816	10.83411850983682
817	10.833589801085413
818	10.832500266271925
819	10.834412810227748
820	10.833856867712807
821	10.832132620062866
822	10.83223277146943
823	10.836149862829346
824	10.835257764621629
825	10.834823003150023
826	10.834475357046669
827	10.835320331732019
828	10.833079993017956
829	10.83318430748237
830	10.835219441751663
831	10.836295499452149
832	10.83530231495179
833	10.835362787831325
834	10.835394780183286
835	10.834584402783156
836	10.834332111439451
837	10.835049860199288
838	10.835330137184894
839	10.835098050057569
840	10.835367621885432
841	10.835332962991854
842	10.834925134795785
843	10.834710713919822
844	10.836151155318877
845	10.836359671062995
846	10.836412057888248
847	10.836464321769181
848	10.835406054734214
849	10.834346459674578
850	10.833211896027631
851	10.830983780913424
852	10.829594084582665
853	10.829895798759031
854	10.829246762137936
855	10.827336046879447
856	10.825972636218749
857	10.82664411606997
858	10.826191114750433
859	10.825786399472069
860	10.824072177977543
861	10.822634879789204
862	10.824205706318027
863	10.824790142692764
864	10.824359910272362
865	10.822440603703296
866	10.82351262120369
867	10.822534288742574
868	10.821579700907488
869	10.821715632862126
870	10.82165980011795
871	10.819670267040507
872	10.817681305687946
873	10.81657131236879
874	10.81610060353062
875	10.813032183805229
876	10.813128477376905
877	10.811945169439507
878	10.813179901318899
879	10.812428755725888
880	10.810908657599049
881	10.810529397867716
882	10.810464541431493
883	10.807593277954068
884	10.804658035475986
885	10.80541036508207
886	10.806705562641993
887	10.805400535894334
888	10.804740729888973
889	10.80386833926845
890	10.803478702851555
891	10.80378995651419
892	10.802666113474286
893	10.801845361975296
894	10.80125691285306
895	10.801493976628088
896	10.801588414816104
897	10.801159242010597
898	10.801393730279445
899	10.80123552522143
900	10.799385145186132
901	10.800683260012253
902	10.799564740993613
903	10.798635436432336
904	10.798319704159729
905	10.797045487591094
906	10.797103657943891
907	10.798004312667393
908	10.797650523944187
909	10.795692371731032
910	10.794571603443774
911	10.794399692947698
912	10.794436404258384
913	10.794756986746814
914	10.794606755820924
915	10.792694352642428
916	10.792373428727808
917	10.790318758868032
918	10.789008910028226
919	10.787944451925826
920	10.786842989492625
921	10.785504652248072
922	10.783464297693827
923	10.7830555499173
924	10.783219914017108
925	10.781309861480366
926	10.780482551244054
927	10.780793438117408
928	10.78134013507832
929	10.781923375881604
930	10.783777560508032
931	10.78267501220172
932	10.782756131925913
933	10.783240922140237
934	10.783166554605618
935	10.782346386918679
936	10.782474395641
937	10.781677263906337
938	10.781544766444725
939	10.780865854003158
940	10.782108879085245
941	10.78271572078629
942	10.782433946447155
943	10.783599553276096
944	10.784385005013993
945	10.784414555893896
946	10.78270762013262
947	10.78259669575536
948	10.782170160110722
949	10.781861503845176
950	10.781089053936858
951	10.78022543050957
952	10.779458665244059
953	10.779838944097714
954	10.781624552175568
955	10.780555649039975
956	10.779465632111716
957	10.779963594233259
958	10.780892834319085
959	10.781205854451347
960	10.779964973902699
961	10.777403519299073
962	10.777936132205939
963	10.777183449270346
964	10.774844904403775
965	10.77310904229198
966	10.773016196446097
967	10.773585981340696
968	10.773917979936693
969	10.773976086842666
970	10.771904500304283
971	10.771544031557054
972	10.771424808593995
973	10.770439913159372
974	10.771747576659253
975	10.770837519099823
976	10.771593974491246
977	10.770118552874928
978	10.770026981666458
979	10.769671881327346
980	10.768869438251782
981	10.76744775713633
982	10.76685037137061
983	10.765265590790845
984	10.764261958324479
985	10.762587037005925
986	10.763658029578167
987	10.762638654793369
988	10.760989843130668
989	10.762568430165386
990	10.763123040988905
991	10.765513352619937
992	10.764305395309519
993	10.762313319547408
994	10.763172846128093
995	10.76029233788534
996	10.759596349262551
997	10.760346514840156
998	10.75977991411733
999	10.759881652399157
1000	10.759433436361883
1001	10.759760951208964
1002	10.761318494249648
1003	10.760506077524873
1004	10.761034801237045
1005	10.759467988103635
1006	10.759406671643406
1007	10.759360740427583
1008	10.759259484271254
1009	10.757864074253975
1010	10.756906021810842
1011	10.756341701943372
1012	10.755440505765966
1013	10.757460103476049
1014	10.757186486041237
1015	10.756278437265713
1016	10.75767055018287
1017	10.757994649991144
1018	10.757903851270179
1019	10.759704058170177
1020	10.75942816680658
1021	10.757639140723157
1022	10.757743959659207
1023	10.757067140551069
1024	10.757582496988288
1025	10.757235996389397
1026	10.757173243290552
1027	10.754997946944608
1028	10.756120426034885
1029	10.756050473810989
1030	10.755928021109616
1031	10.75664531721918
1032	10.757287516616003
1033	10.7576593309019
1034	10.758810333702982
1035	10.758715345853233
1036	10.757379657397257
1037	10.757074819431141
1038	10.7563758632608
1039	10.757072815233895
1040	10.756504545678366
1041	10.755757708871828
1042	10.7549544698884
1043	10.755507867647326
1044	10.75660112473093
1045	10.757322654776578
1046	10.756667491452244
1047	10.756166610890334
1048	10.75649875651331
1049	10.755961885751836
1050	10.755681456778328
1051	10.755505666102883
1052	10.755625526476512
1053	10.754516569302284
1054	10.755719062470558
1055	10.754652045489648
1056	10.754102720178263
1057	10.75339350034833
1058	10.753686735332696
1059	10.752068499745713
1060	10.750431018112552
1061	10.749114532723905
1062	10.750001445104266
1063	10.749101923472846
1064	10.747955391912633
1065	10.748266054762649
1066	10.748500293499832
1067	10.749919260831339
1068	10.750301422662652
1069	10.751979513413302
1070	10.752125739185605
1071	10.752448150584026
1072	10.751778895769714
1073	10.750901911348485
1074	10.750968573319224
1075	10.750901781882366
1076	10.750040598094444
1077	10.75103156110512
1078	10.750983670227752
1079	10.751462474058256
1080	10.749423796909943
1081	10.748947056449731
1082	10.74750198966004
1083	10.748221968521257
1084	10.74866848660845
1085	10.748205048892954
1086	10.748532717731992
1087	10.7484363652046
1088	10.74740881103629
1089	10.747166597797767
1090	10.746106582393779
1091	10.744963631327355
1092	10.745457626844567
1093	10.745378536028422
1094	10.744593681287196
1095	10.742740690374497
1096	10.743062457976718
1097	10.743542190629142
1098	10.744083773900257
1099	10.742866593779373
1100	10.743162819301435
1101	10.743288412294238
1102	10.741672944455336
1103	10.741983211004202
1104	10.742347882254107
1105	10.74359370320288
1106	10.744298980361215
1107	10.743450079608706
1108	10.743500418873177
1109	10.742715938829182
1110	10.741859993564624
1111	10.740815615897958
1112	10.740122456858867
1113	10.739501023542998
1114	10.739580161068622
1115	10.738397894473138
1116	10.73776321122104
1117	10.737068247009299
1118	10.738497023175324
1119	10.738969888950727
1120	10.738358052130673
1121	10.738907791326314
1122	10.738458041221449
1123	10.737879788329717
1124	10.738038957027806
1125	10.738645003727846
1126	10.738490733936558
1127	10.73817820764421
1128	10.735984946713183
1129	10.737153042178164
1130	10.738178834650915
1131	10.738488950503905
1132	10.738386074565629
1133	10.736840392985778
1134	10.736435966331133
1135	10.73775988855242
1136	10.738279711188996
1137	10.740429112468979
1138	10.739264745995683
1139	10.739182529773936
1140	10.73909898129461
1141	10.739018729197307
1142	10.737902172431287
1143	10.738526292425536
1144	10.739393682975384
1145	10.738942515581808
1146	10.740018322417185
1147	10.739966877366976
1148	10.739095051724918
1149	10.738670283722064
1150	10.739144622350837
1151	10.739151421100654
1152	10.738711425644095
1153	10.73859728132893
1154	10.738526750146978
1155	10.739220756853124
1156	10.738783865830243
1157	10.738161472453385
1158	10.738969369207618
1159	10.738619624637506
1160	10.739187077484118
1161	10.739675368077165
1162	10.73891417184359
1163	10.738461324037237
1164	10.738165627130376
1165	10.73843650803964
1166	10.737786187065971
1167	10.737017153264043
1168	10.737666143919832
1169	10.737634790932775
1170	10.738010107476732
1171	10.738262641270769
1172	10.739217619104634
1173	10.737887808041352
1174	10.737427220916853
1175	10.737469590929287
1176	10.736342619222873
1177	10.735556895792765
1178	10.734541050680638
1179	10.734821570351592
1180	10.734093447272654
1181	10.733550342473208
1182	10.73451954659023
1183	10.732696782534857
1184	10.732993048569455
1185	10.73433139378906
1186	10.734966776912193
1187	10.734795940555522
1188	10.735475028569647
1189	10.7363830706538
1190	10.736295983848553
1191	10.735860546296378
1192	10.73437414377673
1193	10.734302908732197
1194	10.734660262766953
1195	10.73495523880623
1196	10.734668399836456
1197	10.73599976179773
1198	10.7362956729045
1199	10.73638592118224
1200	10.735922819971314
1201	10.734064910314826
1202	10.734093730416351
1203	10.734219134840595
1204	10.731851056804144
1205	10.731973634278908
1206	10.731324412654665
1207	10.73108913403869
1208	10.729993158403815
1209	10.729542038932882
1210	10.729480820205634
1211	10.728240036556864
1212	10.728363460109183
1213	10.72876515772158
1214	10.72755264021019
1215	10.726511613166014
1216	10.725760853333563
1217	10.724792082543416
1218	10.725186426325019
1219	10.723268623281202
1220	10.72385454491508
1221	10.723321596860353
1222	10.723613398143016
1223	10.72388957567913
1224	10.723285403281414
1225	10.723402321798936
1226	10.72342474583404
1227	10.722491601474823
1228	10.721413256696094
1229	10.721903649874037
1230	10.722243984360075
1231	10.720922127459046
1232	10.720657088778779
1233	10.720788580322166
1234	10.720915766785518
1235	10.721392377238422
1236	10.721004211974748
1237	10.719719845252
1238	10.719140994885882
1239	10.71906556934094
1240	10.719166844092287
1241	10.717781320250918
1242	10.716370075861064
1243	10.715806640847303
1244	10.715422833824414
1245	10.715731723339527
1246	10.714520767801732
1247	10.71389909444404
1248	10.713912311980721
1249	10.712497288588393
1250	10.712161852582659
1251	10.712675285111315
1252	10.712677904035452
1253	10.712332963555045
1254	10.712267220193217
1255	10.711707826424268
1256	10.71202231489393
1257	10.710997690648975
1258	10.709771812457229
1259	10.71071247358589
1260	10.711069522058501
1261	10.711406691866042
1262	10.710894473030226
1263	10.71003425880805
1264	10.709517186976855
1265	10.70995159698637
1266	10.708908588000103
1267	10.709968316906075
1268	10.709073708123794
1269	10.70972616431572
1270	10.709646124077583
1271	10.709932688212062
1272	10.71088020262031
1273	10.711520599813923
1274	10.71054843174558
1275	10.709489763335812
1276	10.709955494803785
1277	10.709268339663678
1278	10.707606348839288
1279	10.706515231371903
1280	10.70645533203495
1281	10.706478479991063
1282	10.707272856796065
1283	10.706606068445195
1284	10.70603808041846
1285	10.706534694651708
1286	10.70681970725013
1287	10.707833899448186
1288	10.707634190910085
1289	10.70678077395794
1290	10.706460102056374
1291	10.70640092956757
1292	10.70553167558091
1293	10.705380064979142
1294	10.705646603196307
1295	10.705237704041389
1296	10.704928702667354
1297	10.70498670542217
1298	10.704611714316679
1299	10.704381936487444
1300	10.70482101283866
1301	10.705278716695416
1302	10.705557903696413
1303	10.704843994072464
1304	10.705188855455159
1305	10.704803528709201
1306	10.70516158070399
1307	10.704517070809608
1308	10.705117454911333
1309	10.704452200619539
1310	10.704212923271493
1311	10.702846178106526
1312	10.70249357103499
1313	10.701126982366413
1314	10.701294537622543
1315	10.700269036425517
1316	10.70038835477449
1317	10.6995338938297
1318	10.698512085651574
1319	10.698804319503015
1320	10.69863732472856
1321	10.698331625866535
1322	10.698711525003379
1323	10.699758267705624
1324	10.699287097712173
1325	10.698629809611269
1326	10.69972477375759
1327	10.700309476217797
1328	10.699476161035037
1329	10.699087577774584
1330	10.698219261181604
1331	10.698534841205927
1332	10.699002918191384
1333	10.698839655394654
1334	10.698797615650378
1335	10.69874050223643
1336	10.697775979289862
1337	10.696113025128891
1338	10.696673915259352
1339	10.696031307388724
1340	10.695198236477706
1341	10.69532282641602
1342	10.695197972351732
1343	10.693913529424496
1344	10.692919203312364
1345	10.692871549899955
1346	10.69271428082075
1347	10.691894761500523
1348	10.691978276428078
1349	10.690826930667528
1350	10.68910932154103
1351	10.689539939084892
1352	10.688558328358342
1353	10.688548858555084
1354	10.688528802302443
1355	10.689191020304387
1356	10.689701604882217
1357	10.689988782468188
1358	10.68945532885813
1359	10.689075970434576
1360	10.689312763543345
1361	10.68787681637233
