step	loss_loss_value
586	6.685880661010742
587	9.930559158325195
588	8.569643020629883
589	15.299241065979004
590	9.114542007446289
591	8.034994125366211
592	16.59005355834961
593	8.982193946838379
594	18.141159057617188
595	7.770963668823242
596	11.096134185791016
597	9.884544372558594
598	10.4765043258667
599	12.537314414978027
600	14.091382026672363
601	10.905694961547852
602	16.36663818359375
603	10.156246185302734
604	9.765159606933594
605	15.203718185424805
606	7.93966007232666
607	14.711616516113281
608	8.707695960998535
609	5.725484848022461
610	19.015182495117188
611	11.275321960449219
612	10.076881408691406
613	13.173318862915039
614	9.58426570892334
615	13.80828857421875
616	10.519401550292969
617	9.153289794921875
618	12.826737403869629
619	14.112628936767578
620	14.473165512084961
621	16.348979949951172
622	6.745219707489014
623	12.910259246826172
624	9.10386848449707
625	17.265785217285156
626	8.77495002746582
627	10.83301067352295
628	11.582521438598633
629	8.390780448913574
630	9.895858764648438
631	9.691865921020508
632	10.908866882324219
633	14.840813636779785
634	8.67284870147705
635	14.522315979003906
636	7.606500148773193
637	7.399678707122803
638	7.833521842956543
639	10.270237922668457
640	11.476644515991211
641	10.392535209655762
642	8.129085540771484
643	9.358806610107422
644	9.49310302734375
645	15.811716079711914
646	13.579712867736816
647	12.557601928710938
648	13.774099349975586
649	9.176280975341797
650	16.855121612548828
651	13.706988334655762
652	15.15587043762207
653	12.58831787109375
654	9.233516693115234
655	5.93572473526001
656	14.87071704864502
657	9.042743682861328
658	13.379905700683594
659	14.729196548461914
660	12.335641860961914
661	8.622005462646484
662	11.017647743225098
663	14.606121063232422
664	13.396745681762695
665	11.825810432434082
666	7.282046318054199
667	9.16293716430664
668	17.214988708496094
669	10.966009140014648
670	14.904946327209473
671	19.838420867919922
672	8.890336990356445
673	12.173336029052734
674	10.16696834564209
675	10.947073936462402
676	4.813205718994141
677	13.495352745056152
678	9.897107124328613
679	13.53231430053711
680	12.309408187866211
681	13.096220970153809
682	5.516989707946777
683	11.931072235107422
684	12.169696807861328
685	8.604028701782227
686	17.021467208862305
687	10.22940444946289
688	19.161849975585938
689	12.532886505126953
690	6.698220252990723
691	9.081262588500977
692	9.493093490600586
693	13.552165031433105
694	14.307585716247559
695	10.85774040222168
696	5.723759174346924
697	7.66007137298584
698	15.583009719848633
699	11.410533905029297
700	15.138189315795898
701	8.28049087524414
702	9.184185981750488
703	17.5488224029541
704	10.872199058532715
705	5.27264928817749
706	11.232769966125488
707	6.926702976226807
708	15.973756790161133
709	14.674304008483887
710	10.506235122680664
711	11.25147819519043
712	5.568233489990234
713	13.318426132202148
714	13.895767211914062
715	7.063881874084473
716	11.476557731628418
717	9.373428344726562
718	10.419831275939941
719	14.97981071472168
720	7.3066205978393555
721	10.446479797363281
722	14.297119140625
723	19.565933227539062
724	14.0704345703125
725	11.782785415649414
726	16.755712509155273
727	13.955936431884766
728	4.580099105834961
729	12.28831958770752
730	12.14841079711914
731	10.72324275970459
732	12.775543212890625
733	11.092409133911133
734	9.17464828491211
735	9.133174896240234
736	15.137504577636719
737	12.295503616333008
738	9.294578552246094
739	6.009753227233887
740	9.221900939941406
741	7.601288318634033
742	11.813838958740234
743	12.377216339111328
744	8.891254425048828
745	13.655450820922852
746	19.409900665283203
747	10.625373840332031
748	9.942049026489258
749	10.867774963378906
750	13.359498977661133
751	15.588688850402832
752	7.099697589874268
753	6.677794456481934
754	12.003592491149902
755	12.866796493530273
756	10.951309204101562
757	12.623868942260742
758	10.747736930847168
759	10.569416999816895
760	8.530447959899902
761	10.276700019836426
762	14.419923782348633
763	9.695045471191406
764	11.804232597351074
765	12.585206031799316
766	6.785281658172607
767	14.342666625976562
768	7.8808441162109375
769	11.770730972290039
770	8.260127067565918
771	14.06364631652832
772	10.122749328613281
773	5.584167957305908
774	13.010674476623535
775	10.295711517333984
776	6.531243324279785
777	10.292165756225586
778	11.448524475097656
779	6.816831588745117
780	9.336755752563477
781	5.217808723449707
782	13.087650299072266
783	15.07311725616455
784	7.303883075714111
785	11.791671752929688
786	13.1287841796875
787	7.553632736206055
788	10.638993263244629
789	10.823052406311035
790	9.343549728393555
791	9.943345069885254
792	10.781279563903809
793	7.202123641967773
794	8.700642585754395
795	13.768621444702148
796	7.600453853607178
797	12.447301864624023
798	9.152120590209961
799	11.112197875976562
800	12.28577995300293
801	8.943214416503906
802	10.245124816894531
803	12.440752983093262
804	9.135028839111328
805	8.824139595031738
806	10.95883846282959
807	7.189409255981445
808	9.8156099319458
809	6.204336166381836
810	12.648374557495117
811	9.751371383666992
812	6.618152618408203
813	6.04216194152832
814	10.204668045043945
815	11.109768867492676
816	8.612675666809082
817	7.917332172393799
818	18.622875213623047
819	6.981942176818848
820	6.958535194396973
821	14.565258026123047
822	9.798005104064941
823	10.39555549621582
824	14.397191047668457
825	9.835306167602539
826	23.10356330871582
827	16.534757614135742
828	17.33502197265625
829	11.436222076416016
830	14.912349700927734
831	13.07125473022461
832	17.949520111083984
833	9.44692325592041
834	12.538467407226562
835	10.160385131835938
836	8.18419361114502
837	12.847352981567383
838	10.431711196899414
839	9.611419677734375
840	6.735739707946777
841	11.011116027832031
842	10.963231086730957
843	14.21414566040039
844	16.63067626953125
845	14.416624069213867
846	11.616908073425293
847	10.525230407714844
848	11.519256591796875
849	10.106210708618164
850	8.314061164855957
851	14.881664276123047
852	11.499839782714844
853	11.444168090820312
854	11.98061752319336
855	12.65283203125
856	14.54952621459961
857	12.684455871582031
858	10.389863967895508
859	14.471807479858398
860	15.804314613342285
861	20.62865447998047
862	8.408843040466309
863	11.331775665283203
864	17.256656646728516
865	12.10065746307373
866	11.69267749786377
867	6.756754398345947
868	4.3704633712768555
869	7.564985752105713
870	14.87350845336914
871	12.866259574890137
872	9.918319702148438
873	13.374374389648438
874	6.9362664222717285
875	14.37596321105957
876	13.794992446899414
877	10.685565948486328
878	11.342266082763672
879	10.78087043762207
880	6.62593936920166
881	13.456254959106445
882	6.039551258087158
883	16.122421264648438
884	11.287826538085938
885	8.59023666381836
886	8.02369499206543
887	11.972749710083008
888	10.729145050048828
889	13.101947784423828
890	6.768759727478027
891	12.07003402709961
892	10.986166954040527
893	9.809250831604004
894	6.879693508148193
895	14.667654991149902
896	17.39763641357422
897	15.279402732849121
898	12.75080680847168
899	14.862924575805664
900	6.980759620666504
901	13.29028606414795
902	14.117809295654297
903	7.30303955078125
904	12.043169975280762
905	7.777957439422607
906	9.286428451538086
907	4.078828811645508
908	9.140314102172852
909	14.90658950805664
910	9.202726364135742
911	17.106298446655273
912	7.103229522705078
913	5.623226165771484
914	8.227049827575684
915	9.736409187316895
916	10.317880630493164
917	8.612924575805664
918	8.648799896240234
919	7.880542755126953
920	6.078136444091797
921	18.281173706054688
922	9.42935562133789
923	14.75905990600586
924	8.198251724243164
925	12.443489074707031
926	13.51783275604248
927	6.211493015289307
928	13.959624290466309
929	8.613916397094727
930	8.912771224975586
931	4.259202480316162
932	16.908966064453125
933	10.211823463439941
934	13.917786598205566
935	17.31222915649414
936	6.334967613220215
937	11.58547306060791
938	12.950889587402344
939	8.986434936523438
940	14.928594589233398
941	9.486468315124512
942	9.420124053955078
943	11.71384048461914
944	11.60582160949707
945	15.231496810913086
946	8.611777305603027
947	11.272577285766602
948	7.621349334716797
949	10.018962860107422
950	20.962331771850586
951	8.45073127746582
952	14.49965763092041
953	19.85120964050293
954	9.166871070861816
955	10.41604995727539
956	6.233993053436279
957	15.645275115966797
958	11.432753562927246
959	8.673869132995605
960	12.365859985351562
961	11.158164024353027
962	5.43909215927124
963	11.746981620788574
964	10.918783187866211
965	9.027778625488281
966	9.842633247375488
967	8.935872077941895
968	6.444624900817871
969	14.950181007385254
970	7.659071922302246
971	9.522256851196289
972	10.965974807739258
973	6.980380058288574
974	14.807425498962402
975	10.377598762512207
976	9.730113983154297
977	8.352591514587402
978	10.53173828125
979	9.779565811157227
980	16.597545623779297
981	11.813097953796387
982	14.8577880859375
983	13.982595443725586
984	10.235740661621094
985	10.659671783447266
986	10.544356346130371
987	9.334696769714355
988	9.986610412597656
989	13.570900917053223
990	16.01841926574707
991	7.766695022583008
992	9.853174209594727
993	10.918191909790039
994	8.886027336120605
995	8.48187255859375
996	18.02782440185547
997	4.747991561889648
998	12.917943000793457
999	9.324868202209473
1000	15.028234481811523
1001	11.002567291259766
1002	12.536447525024414
1003	14.024446487426758
1004	6.757698059082031
1005	11.256762504577637
1006	9.905881881713867
1007	7.614682197570801
1008	9.08275032043457
1009	9.088741302490234
1010	7.264754295349121
1011	12.231510162353516
1012	9.336602210998535
1013	11.897117614746094
1014	8.193191528320312
1015	11.209970474243164
1016	10.260732650756836
1017	7.620135307312012
1018	9.897462844848633
1019	9.55130386352539
1020	7.283469200134277
1021	8.217500686645508
1022	9.602108001708984
1023	8.233086585998535
1024	9.476746559143066
1025	10.690217971801758
1026	6.023214817047119
1027	8.723278045654297
1028	7.835532188415527
1029	8.33403205871582
1030	8.840869903564453
1031	12.496528625488281
1032	7.4639081954956055
1033	16.730064392089844
1034	13.999859809875488
1035	12.402896881103516
1036	24.9527645111084
1037	6.4455976486206055
1038	6.254916191101074
1039	10.736952781677246
1040	11.544893264770508
1041	16.90263557434082
1042	11.915742874145508
1043	10.111499786376953
1044	8.066628456115723
1045	14.52254581451416
1046	13.22157096862793
1047	10.628057479858398
1048	9.895228385925293
1049	15.324423789978027
1050	13.74476432800293
1051	17.290691375732422
1052	11.933849334716797
1053	11.727350234985352
1054	15.030608177185059
1055	7.3339104652404785
1056	11.229434967041016
1057	8.986509323120117
1058	11.592704772949219
1059	13.655802726745605
1060	17.97534942626953
1061	9.176143646240234
1062	9.250018119812012
1063	8.057032585144043
1064	6.226580619812012
1065	6.820372581481934
1066	12.880875587463379
1067	12.37055492401123
1068	5.903195858001709
1069	8.163824081420898
1070	9.446708679199219
1071	7.357701778411865
1072	5.494287967681885
1073	9.501091003417969
1074	8.71270751953125
1075	15.27144718170166
1076	7.879966735839844
1077	7.190276622772217
1078	8.301280975341797
1079	7.944843292236328
1080	13.979438781738281
1081	13.455302238464355
1082	12.771361351013184
1083	5.194897651672363
1084	11.037529945373535
1085	6.511850357055664
1086	18.367759704589844
1087	11.926712989807129
1088	11.647605895996094
1089	6.568324089050293
1090	8.5169095993042
1091	12.71697998046875
1092	10.131199836730957
1093	8.19322395324707
1094	16.187082290649414
1095	13.19793701171875
1096	4.8771162033081055
1097	6.393529415130615
1098	6.158690452575684
1099	11.95483684539795
1100	19.491802215576172
1101	16.215932846069336
1102	8.7300443649292
1103	12.659034729003906
1104	9.831687927246094
1105	6.211780071258545
1106	8.608489990234375
1107	9.003490447998047
1108	11.638970375061035
1109	11.91268539428711
1110	8.999207496643066
1111	12.151666641235352
1112	20.355674743652344
1113	12.154960632324219
1114	13.276575088500977
1115	13.156885147094727
1116	10.770711898803711
1117	11.489641189575195
1118	12.092802047729492
1119	7.270412921905518
1120	8.712480545043945
1121	7.063352108001709
1122	12.399910926818848
1123	16.432674407958984
1124	9.118949890136719
1125	13.947765350341797
1126	15.152502059936523
1127	12.409143447875977
1128	6.10264778137207
1129	8.20256519317627
1130	9.597883224487305
1131	14.358392715454102
1132	8.507688522338867
1133	15.605661392211914
1134	9.638191223144531
1135	9.835343360900879
1136	5.588471412658691
1137	15.241291999816895
1138	10.129868507385254
1139	10.992803573608398
1140	6.114879608154297
1141	10.110496520996094
1142	9.163009643554688
1143	11.784810066223145
1144	7.3600077629089355
1145	8.310060501098633
1146	10.229349136352539
1147	8.030614852905273
1148	9.914938926696777
1149	10.385961532592773
1150	11.22136402130127
1151	11.642166137695312
1152	12.938359260559082
1153	11.01366901397705
1154	13.833924293518066
1155	10.505293846130371
1156	8.595444679260254
1157	9.421480178833008
1158	4.87868595123291
1159	9.00132942199707
1160	6.9874267578125
1161	8.004772186279297
1162	7.458249568939209
1163	5.0966949462890625
1164	9.166054725646973
1165	5.968797206878662
1166	5.90114164352417
1167	7.9427490234375
1168	9.92422866821289
1169	8.285229682922363
1170	9.487192153930664
1171	15.548296928405762
1172	5.338379383087158
1173	6.7480549812316895
1174	11.409235000610352
1175	9.423394203186035
1176	8.365460395812988
1177	13.993369102478027
1178	12.797901153564453
1179	7.22159481048584
1180	13.764240264892578
1181	10.144350051879883
1182	7.61294412612915
1183	7.285910606384277
1184	16.367958068847656
1185	6.606750965118408
1186	9.295921325683594
1187	4.883265495300293
1188	8.652814865112305
1189	10.575201034545898
1190	8.641459465026855
1191	11.418804168701172
1192	9.900033950805664
1193	8.214935302734375
1194	9.116800308227539
1195	9.594188690185547
1196	10.52868366241455
1197	14.440298080444336
1198	10.71339225769043
1199	6.554251670837402
1200	11.937780380249023
1201	10.329473495483398
1202	9.495255470275879
1203	10.422638893127441
1204	5.122820854187012
1205	10.894630432128906
1206	5.457289695739746
1207	7.738905906677246
1208	5.313840866088867
1209	7.336003303527832
1210	8.004429817199707
1211	12.7675142288208
1212	8.736822128295898
1213	11.197279930114746
1214	11.718929290771484
1215	15.595988273620605
1216	6.559014797210693
1217	5.664470672607422
1218	3.1555330753326416
1219	8.555819511413574
1220	5.947241306304932
1221	7.547434329986572
1222	7.225747108459473
1223	8.486492156982422
1224	12.558408737182617
1225	6.773259162902832
1226	9.6720552444458
1227	5.623404502868652
1228	7.523295879364014
1229	11.098260879516602
1230	13.806734085083008
1231	11.814746856689453
1232	7.210427761077881
1233	9.378402709960938
1234	11.506024360656738
1235	13.089200019836426
1236	11.882715225219727
1237	11.448999404907227
1238	8.406478881835938
1239	11.872232437133789
1240	7.481933116912842
1241	11.109437942504883
1242	13.688307762145996
1243	5.164902210235596
1244	10.851386070251465
1245	7.348538875579834
1246	5.987580299377441
1247	8.226286888122559
1248	7.856880187988281
1249	12.559196472167969
1250	6.666471004486084
1251	7.804027080535889
1252	13.339664459228516
1253	5.535279273986816
1254	6.738715171813965
1255	11.800741195678711
1256	9.378442764282227
1257	9.093557357788086
1258	11.989155769348145
1259	10.192424774169922
1260	15.361827850341797
1261	4.422181129455566
1262	7.191282749176025
1263	8.84556770324707
1264	12.954108238220215
1265	15.369983673095703
1266	8.902938842773438
1267	7.850701332092285
1268	10.635761260986328
1269	9.785720825195312
1270	8.543858528137207
1271	12.814567565917969
1272	4.7440667152404785
1273	13.500775337219238
1274	12.508428573608398
1275	9.277206420898438
1276	15.68429183959961
1277	5.680694580078125
1278	6.377154350280762
1279	6.739217758178711
1280	9.906732559204102
1281	12.583584785461426
1282	6.579916000366211
1283	7.895142555236816
1284	16.815216064453125
1285	11.991189956665039
1286	12.718881607055664
1287	5.594648361206055
1288	8.6744384765625
1289	8.371296882629395
1290	7.818511009216309
1291	8.826839447021484
1292	13.367685317993164
1293	10.801177978515625
1294	6.169887542724609
1295	10.065948486328125
1296	6.336752414703369
1297	7.833199501037598
1298	12.235708236694336
1299	11.957094192504883
1300	14.867242813110352
1301	11.49518871307373
1302	7.165666580200195
1303	4.9470438957214355
1304	6.409467697143555
1305	10.22859001159668
1306	9.660810470581055
1307	2.9302453994750977
1308	8.595895767211914
1309	12.97393798828125
1310	10.106646537780762
1311	8.836658477783203
1312	8.487581253051758
1313	20.61572265625
1314	9.963098526000977
1315	12.055808067321777
1316	9.518798828125
1317	7.36132287979126
1318	11.459999084472656
1319	10.373711585998535
1320	8.984188079833984
1321	11.2935791015625
1322	7.87169075012207
1323	8.819355010986328
1324	10.177606582641602
1325	9.843628883361816
1326	6.857480049133301
1327	5.227995872497559
1328	8.637283325195312
1329	8.370344161987305
1330	9.306404113769531
1331	9.11001968383789
1332	8.08132553100586
1333	11.76143741607666
1334	8.619559288024902
1335	8.014066696166992
1336	10.947610855102539
1337	10.757495880126953
1338	6.658627986907959
1339	6.179311752319336
1340	12.766969680786133
1341	4.719282627105713
1342	8.79670524597168
1343	8.118581771850586
1344	14.142786026000977
1345	9.002829551696777
1346	7.261565208435059
1347	9.024920463562012
1348	7.9015421867370605
1349	6.526346206665039
1350	10.499710083007812
1351	11.096948623657227
1352	15.100687980651855
1353	6.770384311676025
1354	9.899101257324219
1355	9.675297737121582
1356	11.520116806030273
1357	5.579367637634277
1358	6.463569164276123
